sentence	label
example 1 shows a diagram of the form of the movement; the symmetry is apparent within the seven sections following the introduction.	low
"""you suck."" chad said."	high
"""it was part of the price for this girl, who was a rock at the time,"""	low
"""nardo!"	high
about the time i was composing my last words in my head, trying not to think too much about what suffocating felt like, that's when i heard a bell.	high
"""so dear a friend is always welcome to my counsel and my home,"" he said."	high
the washington-based conservation group says more than 530 restaurants have signed on.	low
alaska's northern lights captivate japanese	high
deaths linked to flu vaccine	high
sharks kill four people in 'dull' year	high
scientists discover miracle in the depths	high
and i must agree with lumpy.	low
the monastery is strictly vegetarian, and visitors are warned not to bring any meat with them.	high
the dayton democrat, who has traveled to other crisis points including sierra leone and north korea, will spend three days visiting hospitals and other facilities to seek understanding why aid has been ineffective in stemming malnourishment and other medical problems.	high
"i'm very excited we'll be on the same team for a while."""	high
well, these days, most kids want an xbox for their birthday; their parents ride around in cars with seatbelts, talking on their phones .	high
this year your gift can go farther!	high
"""disturbed and agitated"""	high
but with first-rate medical attention and tender care from aspca staff, he slowly got well again.	high
this is the key message of this part of the animation, which is again being ignored by its critics.	low
"""some nights,"""	low
autos drive european gains	high
mary roth tom hirschauer	low
the kids are depending on you.	high
"unfortunately, this practice will begin after the first snow ... this september ... when wolves will be ""can't-miss"" targets against alaska's snowy terrain."	high
"""it wasn't like new york's or boston's organized crime. it was kids shooting kids. it was a 14-year-old from r street who got his crew of six together and ran their drug block killing another 14-year-old and his crew from a block away. and from the beginning i could see that it was all about jobs. i could see that you needed the private sector involved."""	high
it can certainly make happy holiday memories.	high
investigation of child porn site hits 77 nations usa today	low
and one we will keep for as long as there are people like you who care about our country's wildlife and wild places.	low
this is an example of a county usurping the private label real estate, and it's very valuable real estate, for the sake of promoting something that is of little use to private commercial interests.	low
video games can improve your vision	low
i've written about urbino before , but because the wife is providing me with such dazzling photographs of the city, i feel compelled to do so again.	high
that is potentially a problem because chilean seabass are a long-lived species -- living as long as 50 years -- and reproduce slowly, said susan buchanan, a spokeswoman for the federal government's national marine fisheries service.	high
i had to grin, so i did.	high
pediatricians say more cord blood is needed now	high
"""here you go, man."	low
game on! london exhibition celebrates the history of video games	high
"""perhaps."""	low
bernhard set to leave volkswagen	low
"""…why – to earn a living, i suppose."	low
it is advisable to shop at outlets that are members of the hong kong tourist association (hkta), identified by a red junk logo.	low
