sentence	label
"hirschfeld largely supported the urning theory of karl ulrichs, with minor additions; he believed in some hormonal theories as a cause of homosexuality, but this only led to unsuccessful attempts to ""cure"" homosexuals with the use of hormone injections."	low
the u.s. department of agriculture!	high
i wasn't listening; i didn't care; i was going to live; i was going to keep breathing.	high
"""we believe it is worse than nothing because it creates the illusion, or the impression, in the public that action is being taken, while we are not really addressing the task at hand, significantly reducing greenhouse gas emissions,"""	low
"""i had never had a pet. having aries just makes life so much easier. for one thing, people are nicer to you. people love dogs. they can relate to him and feel they have something to talk to you about."""	high
"in their december, 1995 review of the nation's best charities, u.s. news & world report called goodwill one of the five ""standout good guys."""	high
"""only if you stop beginning every sentence with my name."""	low
you woke it up?	low
internet attacked! (did anyone notice?)	low
thanks for commenting, kate.	high
but we were all on this ship, and we were on it together.	high
"why else would i come to you?"""	low
telecoms giant slashes 12,500 jobs	low
his eyes were white.	low
meridian national corp. said it sold 750,000 shares of its common stock to the mcalpine family interests, for $1 million, or $1.35 a share.	high
imagine the difference the community could make if each congregation pledged its support of one big sisters match!	high
we need this opposition between color and 'non-color' to make distinction between the two, otherwise neither would hold such significance.	low
rxp opponents charge the apa with pushing its prescription-privileges agenda without adequately assessing support for it in the field.	low
"""when i see prints going into the hands of institutions, i know they aren't going to come back on the market."""	low
"""disturbed and agitated"""	low
detroit and the myth of the $100 house | uprooted, an eco/travel blog	low
they were seized by the secret service and melted down.	low
ew, ew, ew.	low
"..i had my second chance to change my life."""	high
"""oh, precious!"	high
"""this man is here in search of his lover, who was stolen from him in the human world,"""	low
al qaeda chiefs are seen to regain power	low
the nationwide boycott of chilean seabass is a potent example of the new activism.	high
but words, if you repeat them enough times, lose their meaning.	low
not in america.	low
"""because it is one of a kind, it is beautiful and it has a great story."""	high
it's already won the prestigious national magazine award not once, but four times. __	high
"""it is true,"" allan admitted, fidgeting with his cufflinks, ""that i would not dream of submitting one of these corruptions of literature to any publisher."	low
"""oasis"""	high
what newsom faces in aftermath of scandal	low
