sentence	label
nearby is central market, the wholesale food market of hong kong, and the hang seng building (private offices).	low
in fact, i've never felt so out of place in all my life .	low
judge dismisses karr's porn case	low
it is the typical right-wing reaction which looks for simple answers that do not contradict the republican mindset.	high
rugby.	high
it's full of this imagery, and talks about the 1805 fire and rebuilding, and the post-industrial devastation that's ravaged the city since.	low
because this function responds to the sensors on antie's around the sides and only its sonar detectors will be able to detect objects in front of it, this escape function will not prevent antie from being able to locate and pick up objects such as seeds.	low
"""wherever."""	high
"""yeah, one time, man, but you were pretty fucked up."	high
the wrapping paper and matching gift cards feature delightful holiday wildlife images that will come in handy for wrapping your last minute presents.	high
baby born on turnpike after dad misses exit	low
punter charged with stabbing asks to live outside state	low
"""she left."	low
the continental baking business benefited from higher margins on bread and on increased cake sales, it added.	high
more on that in future posts.	low
i agree -- democrats, like country music, have disappointed me too many times in the past for me to keep on listening.	low
"as paul wilson states, the development ""is, for bartók's music, developmental in a relatively conventional way""; the themes from the exposition are expanded and modified, and tonalities other than those expected arise."	high
a long time.	low
built 1847–1849, this usually deserted anglican foundation is hong kong's oldest church.	low
women face greatest threat of violence at home, study finds	low
putin vows to tackle illegal immigration	low
from the looks on my companions' faces, i knew they were thinking the same.	high
democrats look beyond symbolic vote on iraq	low
7 dead in apartment building fire	low
deadline for making trades without first getting waivers on players.	low
"""the timing is peculiar to abandon psychological science or to convert it to a medical science,"" explains elaine m. heiby of the university of hawaii, who chairs a committee of the 1,000-member american association of applied and preventive psychology that is concerned about the medicalization of psychology."	low
"""not if you're going to be rude about it."""	high
thank you in advance for your consideration.	high
the deal would be part of microsoft's drive to sign up wireless carriers to use its so-called smart phone software -- a pared-down version of the windows operating system -- and services that microsoft is developing as part of its .net internet strategy.	low
