sentence	label
"""president obama has achieved a major milestone in his effort to close guantanamo, but the prison cannot be shut down until other countries agree to resettle those detainees who are unable to return to their home countries,"" j. wells dixon of the center said in a statement."	high
president obama is responsible for the need for a special election in the upstate new york district, having tapped the former congressman in the district, rep. john mchugh, r-ny, as his new army secretary.	high
president obama will appear at campaign rallies in new jersey sunday to help the struggling and unpopular incumbent governor, jon corzine, who polls show is in a statistical dead heat with the republican nominee, former u.s. attorney chris christie.	high
pressure to end the crisis has mounted in recent weeks from several sources, including the powerful honduran business elite, which backed the coup but has been losing millions of dollars because of sanctions and interrupted trade.	high
previously (running edgy) i had installed from the repository listed in the howto that i followed which installed version 0.2.0~0beryl1.	low
previous reform legislation put a $90,000-a-year cap on direct cash donations from political parties and legislative leaders, but reformers said loopholes would have rendered the limit meaningless.	high
previous studies provide conflicting results about the incidence and severity of lupus nephritis in patients with a history of lupus who have undergone a kidney transplant.	high
price has been helping lead counseling sessions on campus, and to support the hundreds of students who staged rallies and gatherings to denounce violence.	high
prime minister manmohan singh had described left-wing extremism as the gravest internal security threat and called for a nuanced strategy to tackle the naxal violence.	high
prime minister yulia v. tymoshenko announced the measures on friday in response to rising fears about swine flu, especially in western ukraine.	high
(printer is a hp 5850)  any ideas?	low
probably not.	low
problem solved.	low
problem solved on all three machines.	low
professor colin blakemore, professor of neuroscience at oxford university and former chief executive of the medical research council, said it was vital that government policy was based on evidence.	high
